seller_city,seller_state,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_photos_qty,product_category_name,review_score,review_comment_title,payment_value,payment_installments,payment_type,payment_sequential,freight_value,price,geolocation_city,geolocation_city.1,order_estimated_delivery_date,order_delivered_customer_date,order_delivered_carrier_date,order_approved_at,order_status,order_purchase_timestamp,customer_city,customer_state,delivery_time_days,category,order_handlingtime,delay_days
sao paulo,SP,263,19,14,16,1.0,brinquedos,1,PRODUTO PÉSSIMO,71.14,1,credit_card,1,19.88,38.5,sao paulo,sao paulo,2018-03-06,2018-02-22 13:27:53,02/06/2018 22:42:45,2018-02-06 04:33:11,delivered,2018-02-04 19:34:05,jau,SP,17.0,,1,-12.0
belo horizonte,MG,1000,33,6,22,1.0,livros_interesse_geral,5,,113.33,3,credit_card,1,13.18,106.0,sao paulo,sao paulo,2018-07-24,2018-06-18 18:20:48,06/12/2018 14:10:00,2018-06-12 10:21:14,delivered,2018-06-12 09:51:55,sao paulo,SP,6.0,,0,-36.0
ibitinga,SP,4350,20,20,20,1.0,esporte_lazer,5,,292.86,1,credit_card,1,102.63,1240.0,sao paulo,sao paulo,2018-08-22,2018-08-16 23:21:14,08/13/2018 12:17:00,2018-08-12 19:45:23,delivered,2018-08-12 19:28:01,monte carmelo,MG,4.0,,0,-6.0
goiania,GO,303,14,14,28,1.0,moveis_decoracao,3,,129.15,2,credit_card,1,23.89,105.0,sao paulo,sao paulo,2018-05-17,2018-05-01 01:15:45,04/24/2018 22:08:41,2018-04-24 19:23:22,delivered,2018-04-23 10:50:18,sao paulo,SP,7.0,,1,-16.0
sao paulo,SP,200,22,16,16,2.0,telefonia,5,,177.67,7,credit_card,1,17.98,24.99,sao paulo,sao paulo,2017-11-16,2017-11-08 02:42:06,11/06/2017 19:22:34,2017-11-04 11:25:22,delivered,2017-11-03 11:29:00,aparecida de goiania,GO,4.0,,0,-8.0
tabatinga,SP,2950,17,22,17,3.0,alimentos_bebidas,5,Ótima ,27.48,1,credit_card,1,8.72,39.9,sao paulo,sao paulo,2017-05-16,2017-05-11 20:16:48,04/28/2017 09:14:05,2017-04-26 09:37:59,delivered,2017-04-24 09:37:26,atibaia,SP,17.0,,2,-5.0
sbc/sp,SP,100,16,8,11,2.0,informatica_acessorios,1,,140.94,1,credit_card,1,17.64,49.0,sao paulo,sao paulo,2018-04-20,2018-04-16 20:08:25,04/04/2018 22:42:55,2018-04-04 09:48:58,delivered,2018-04-03 15:03:21,ipiranga,PR,13.0,,0,-4.0
toledo,PR,130,100,25,35,3.0,cool_stuff,4,Boa,23.0,1,boleto,1,17.64,49.0,sao paulo,sao paulo,2018-06-11,2018-06-01 16:12:31,05/24/2018 15:22:00,2018-05-18 16:58:18,delivered,2018-05-17 16:46:58,belo horizonte,MG,14.0,,1,-10.0
curitiba,PR,350,16,10,16,1.0,cama_mesa_banho,4,,49.09,1,credit_card,1,18.38,39.99,sao paulo,sao paulo,2017-04-05,2017-03-28 13:48:15,03/21/2017 15:17:00,2017-03-15 15:54:53,delivered,2017-03-15 15:54:53,taubate,SP,12.0,,0,-8.0
joinville,SC,250,20,20,20,2.0,moveis_decoracao,5,,84.79,1,credit_card,1,13.37,28.9,sao paulo,sao paulo,2017-12-01,2017-11-20 22:42:38,11/17/2017 21:38:30,2017-11-14 08:26:37,delivered,2017-11-14 08:13:32,sao paulo,SP,6.0,,0,-11.0
sao paulo,SP,3300,19,7,16,6.0,moveis_decoracao,5,,111.02,1,boleto,1,27.34,1799.0,sao paulo,sao paulo,2018-09-17,2018-08-25 19:04:45,08/21/2018 12:03:00,2018-08-20 20:50:06,delivered,2018-08-20 20:28:26,concordia,SC,4.0,,0,-23.0
arraial d'ajuda (porto seguro),BA,5500,29,37,25,10.0,eletrodomesticos,5,,42.44,1,credit_card,1,17.68,56.99,sao paulo,sao paulo,2017-06-05,2017-05-19 14:13:02,05/16/2017 09:14:33,2017-05-12 11:05:13,delivered,2017-05-12 10:51:43,belo horizonte,MG,7.0,,0,-17.0
limeira,SP,200,24,7,14,2.0,papelaria,4,,210.56,1,credit_card,1,11.92,59.9,sao paulo,sao paulo,2018-08-02,2018-07-13 16:28:52,07/06/2018 09:03:00,2018-07-05 16:16:24,delivered,2018-07-03 10:03:33,rio de janeiro,RJ,10.0,,2,-20.0
pacatuba,CE,4200,30,20,20,1.0,construcao_ferramentas_construcao,4,,42.74,4,credit_card,1,7.78,12.67,sao paulo,sao paulo,2018-03-28,2018-04-06 17:45:29,03/13/2018 18:28:45,2018-03-08 10:08:48,delivered,2018-03-08 09:26:27,jacarei,SP,29.0,,0,9.0
serra negra,SP,217,17,10,14,1.0,beleza_saude,4,,50.1,1,boleto,1,7.39,18.9,são paulo,são paulo,2017-04-20,2017-04-06 12:38:15,03/31/2017 14:42:20,2017-03-25 19:25:18,delivered,2017-03-25 19:13:03,picos,PI,11.0,,0,-14.0
sao paulo,SP,5600,20,5,60,1.0,moveis_sala,1,,67.23,1,credit_card,1,19.39,27.9,sao paulo,sao paulo,2017-12-15,2017-12-06 17:37:11,11/27/2017 18:39:20,2017-11-25 01:31:35,delivered,2017-11-24 22:09:42,una,BA,11.0,,0,-9.0
rio de janeiro,RJ,150,16,13,11,2.0,beleza_saude,4,,46.66,4,credit_card,1,17.94,98.8,sao paulo,sao paulo,2017-10-04,2017-09-18 19:47:50,09/11/2017 19:25:51,2017-09-08 11:05:18,delivered,2017-09-08 10:57:39,salvador,BA,10.0,,0,-16.0
formosa,GO,239,27,8,16,3.0,informatica_acessorios,5,,201.05,1,credit_card,1,21.82,29.99,sao paulo,sao paulo,2018-09-04,2018-08-28 17:36:21,08/27/2018 17:58:00,2018-08-25 23:45:14,delivered,2018-08-25 23:32:01,taguai,SP,2.0,,0,-7.0
guarulhos,SP,1300,29,9,18,7.0,livros_importados,5,,81.47,4,credit_card,1,17.76,72.6,sao paulo,sao paulo,2018-03-12,2018-02-27 17:28:30,02/20/2018 23:25:12,2018-02-18 00:26:32,delivered,2018-02-18 00:10:50,ribeirao preto,SP,9.0,,0,-13.0
sao paulo,SP,200,16,2,11,1.0,fashion_bolsas_e_acessorios,5,Muito bom,79.69,1,boleto,1,17.71,139.94,sao paulo,sao paulo,2018-08-28,2018-08-22 22:34:34,08/21/2018 14:58:00,2018-08-20 23:15:15,delivered,2018-08-20 23:06:39,belo horizonte,MG,1.0,,0,-6.0
sao paulo,SP,800,39,6,28,1.0,utilidades_domesticas,3,,45.12,4,credit_card,1,9.18,284.8,são paulo,são paulo,2018-03-07,2018-02-16 14:53:06,02/08/2018 17:44:10,2018-02-08 07:35:58,delivered,2018-02-07 08:04:29,guarulhos,SP,9.0,,0,-19.0
niteroi,RJ,150,24,13,13,1.0,construcao_ferramentas_construcao,5,,250.04,1,boleto,1,14.3,199.0,sao paulo,sao paulo,2018-04-11,2018-03-23 18:45:50,03/19/2018 19:41:34,2018-03-17 20:16:07,delivered,2018-03-17 19:59:25,sao paulo,SP,5.0,,0,-19.0
borda da mata,MG,580,39,11,15,1.0,beleza_saude,1,,108.88,7,credit_card,1,18.98,125.0,sao paulo,sao paulo,2018-06-28,2018-06-15 17:27:44,06/12/2018 08:16:00,2018-06-11 16:42:16,delivered,2018-06-10 15:44:20,peabiru,PR,5.0,,1,-13.0
curitiba,PR,1600,25,9,17,4.0,automotivo,5,,189.66,1,credit_card,1,8.88,32.0,sao paulo,sao paulo,2018-06-21,2018-05-28 16:08:59,05/11/2018 14:03:00,2018-05-10 11:36:17,delivered,2018-05-10 11:04:45,sao paulo,SP,18.0,,0,-24.0
ubatuba,SP,100,17,3,12,1.0,fashion_bolsas_e_acessorios,5,,135.47,3,credit_card,1,14.79,149.0,sao paulo,sao paulo,2018-03-15,2018-02-24 15:27:31,02/20/2018 19:39:00,2018-02-20 07:27:16,delivered,2018-02-19 19:18:16,sao paulo,SP,4.0,,0,-19.0
entre rios do oeste,PR,1000,20,20,20,2.0,informatica_acessorios,1,,104.07,1,boleto,1,16.39,59.99,sao paulo,sao paulo,2017-05-23,2017-05-10 07:47:41,04/20/2017 14:04:00,2017-04-20 02:55:33,delivered,2017-04-18 16:00:31,carangola,MG,21.0,,1,-13.0
sao carlos,SP,1450,16,16,12,1.0,construcao_ferramentas_jardim,1,Meu produto não chegou,184.08,3,credit_card,1,8.11,13.3,sao paulo,sao paulo,2017-05-04,2017-04-15 06:52:47,04/12/2017 14:01:12,2017-04-12 02:25:12,delivered,2017-04-12 02:16:32,marilia,SP,3.0,,0,-19.0
sao paulo,SP,600,30,4,20,1.0,moveis_decoracao,5,,164.01,1,boleto,1,27.44,84.9,sao paulo,sao paulo,2017-11-28,2017-11-07 21:28:49,10/31/2017 16:43:41,2017-10-31 04:15:17,delivered,2017-10-29 23:44:13,conquista,MG,8.0,,1,-21.0
catanduva,SP,1200,19,6,14,2.0,automotivo,5,,91.21,3,credit_card,1,15.32,329.0,sao paulo,sao paulo,2018-06-07,2018-05-21 13:44:46,05/15/2018 09:02:00,2018-05-12 10:12:15,delivered,2018-05-12 09:58:38,cabo frio,RJ,9.0,,0,-17.0
santos,SP,1376,23,15,21,1.0,alimentos,1,,129.0,7,credit_card,1,28.99,83.9,sao paulo,sao paulo,2018-03-13,2018-03-12 23:36:07,02/23/2018 22:22:02,2018-02-23 02:08:59,delivered,2018-02-21 13:48:55,bicas,MG,19.0,,1,-1.0
rio de janeiro,RJ,350,16,6,11,,,5,,84.28,2,credit_card,1,19.36,559.99,sao paulo,sao paulo,2018-03-19,2018-04-05 21:37:26,03/02/2018 23:57:29,2018-03-01 17:09:42,delivered,2018-03-01 16:51:27,forquilha,CE,35.0,,0,17.0
taboao da serra,SP,220,22,13,12,1.0,informatica_acessorios,5,,57.67,1,credit_card,1,8.35,109.0,são paulo,são paulo,2017-12-06,2017-11-08 10:55:38,10/30/2017 19:30:02,2017-10-25 10:14:27,delivered,2017-10-25 10:03:39,macae,RJ,14.0,,0,-28.0
sao paulo,SP,6084,68,14,68,1.0,brinquedos,5,,97.79,3,credit_card,1,8.35,109.0,sao paulo,sao paulo,2018-04-12,2018-04-04 00:21:27,03/27/2018 19:54:45,2018-03-23 21:08:15,delivered,2018-03-23 20:57:50,brasilia,DF,11.0,,0,-8.0
formiga,MG,400,16,11,20,2.0,relogios_presentes,5,,53.9,1,debit_card,1,8.35,109.0,sao paulo,sao paulo,2018-05-23,2018-04-19 00:34:37,04/16/2018 23:30:42,2018-04-13 21:50:57,delivered,2018-04-13 21:18:46,canoas,RS,5.0,,0,-34.0
sao paulo,SP,300,17,12,11,1.0,beleza_saude,5,,35.09,1,boleto,1,14.1,25.0,sao paulo,sao paulo,2018-07-16,2018-06-25 20:21:34,06/18/2018 10:05:00,2018-06-16 19:58:28,delivered,2018-06-16 19:42:55,guaicara,SP,9.0,,0,-21.0
santos,SP,250,16,15,15,2.0,brinquedos,5,Otima,218.04,1,boleto,1,19.84,38.4,são paulo,são paulo,2017-08-18,2017-08-07 20:45:46,08/02/2017 19:46:14,2017-07-29 12:35:14,delivered,2017-07-29 12:18:53,campinas,SP,9.0,,0,-11.0
caxias do sul,RS,600,20,7,20,1.0,utilidades_domesticas,4,,67.93,1,boleto,1,19.84,38.4,sao paulo,sao paulo,2018-05-30,2018-05-22 18:12:23,05/17/2018 14:46:00,2018-05-16 16:57:04,delivered,2018-05-16 16:38:10,santa vitoria,MG,6.0,,0,-8.0
macae,RJ,317,20,7,16,2.0,consoles_games,5,,40.53,1,boleto,1,8.93,109.9,sao paulo,sao paulo,2017-10-10,2017-09-27 17:32:26,09/19/2017 11:54:10,2017-09-14 19:25:18,delivered,2017-09-14 19:12:49,sao paulo,SP,12.0,,0,-13.0
lauro de freitas,BA,2000,35,27,12,1.0,malas_acessorios,5,,97.23,6,credit_card,1,29.1,129.96,sao paulo,sao paulo,2018-02-16,2018-02-06 17:13:15,01/17/2018 15:42:18,2018-01-17 07:29:51,delivered,2018-01-17 07:22:36,adamantina,SP,20.0,,0,-10.0
belo horizonte,MG,5650,40,16,50,5.0,construcao_ferramentas_jardim,4,recomendaria sim,159.39,6,credit_card,1,17.63,59.9,sao paulo,sao paulo,2018-04-16,2018-04-23 10:41:24,03/20/2018 00:02:52,2018-03-14 16:10:39,delivered,2018-03-14 15:55:57,franco da rocha,SP,39.0,,0,7.0
rio claro,SP,575,20,10,15,1.0,automotivo,4,,167.07,1,boleto,1,14.63,76.9,sao paulo,sao paulo,2017-09-18,2017-08-29 08:15:48,08/14/2017 20:33:44,2017-08-11 08:55:06,delivered,2017-08-11 08:41:43,salvador,BA,17.0,,0,-20.0
lajeado,RS,18450,68,21,42,1.0,eletrodomesticos_2,5,,50.0,1,voucher,2,17.95,99.9,sao paulo,sao paulo,2017-05-04,2017-04-10 20:48:13,04/05/2017 10:00:47,2017-04-04 13:25:20,delivered,2017-04-04 13:15:05,sao paulo,SP,6.0,,0,-24.0
cascavel,PR,1000,35,10,34,1.0,malas_acessorios,5,,93.4,2,credit_card,1,22.99,133.0,sao paulo,sao paulo,2018-05-25,2018-05-17 14:48:44,05/16/2018 15:08:00,2018-05-15 04:52:38,delivered,2018-05-13 19:57:13,rio de janeiro,RJ,3.0,,1,-8.0
ribeirao preto,SP,450,35,35,11,1.0,moveis_decoracao,5,,276.11,4,credit_card,1,22.99,133.0,sao paulo,sao paulo,2017-05-03,2017-04-05 12:42:54,03/31/2017 20:21:27,2017-03-31 11:42:29,delivered,2017-03-31 11:30:55,sao paulo,SP,5.0,,0,-28.0
venancio aires,RS,75,16,15,15,2.0,automotivo,4,,149.16,3,credit_card,1,15.11,34.9,sao paulo,sao paulo,2018-03-02,2018-02-16 12:33:48,02/06/2018 18:38:52,2018-02-01 17:33:10,delivered,2018-02-01 17:15:54,sao roque,SP,14.0,,0,-14.0
campo grande,MS,200,20,5,13,3.0,perfumaria,5,Recomendo,175.13,2,credit_card,1,10.74,249.99,são paulo,são paulo,2018-05-29,2018-05-02 19:20:53,04/26/2018 14:48:00,2018-04-24 19:00:05,delivered,2018-04-20 12:53:58,franco da rocha,SP,12.0,,4,-27.0
sao jose do rio preto,SP,625,16,14,15,1.0,beleza_saude,5,,143.99,1,credit_card,1,10.74,249.99,sao paulo,sao paulo,2017-06-08,2017-05-26 14:45:57,05/18/2017 15:44:55,2017-05-18 09:45:14,delivered,2017-05-18 09:34:58,manaus,AM,8.0,,0,-13.0
navegantes,SC,200,16,2,11,,,4,,131.8,1,boleto,1,9.45,179.49,sao paulo,sao paulo,2018-08-28,2018-08-28 16:46:41,08/23/2018 15:30:00,2018-08-23 01:30:12,delivered,2018-08-22 01:35:54,rio claro,SP,6.0,,0,0.0
belo horizonte,MG,1500,40,45,30,2.0,pet_shop,5,,88.54,1,boleto,1,14.53,51.5,sao paulo,sao paulo,2018-07-20,2018-07-06 18:48:35,07/03/2018 14:54:00,2018-07-02 14:30:40,delivered,2018-07-02 14:20:11,vila velha,ES,4.0,,0,-14.0
sao bernardo do campo,SP,650,20,40,50,6.0,malas_acessorios,4,capa de notbuk ,109.31,1,credit_card,1,12.09,84.99,sao paulo,sao paulo,2017-09-14,2017-09-01 20:13:10,08/28/2017 20:59:37,2017-08-26 11:50:13,delivered,2017-08-24 19:35:00,sao jose de uba,RJ,8.0,,1,-13.0
cotia,SP,600,20,20,30,1.0,perfumaria,5,,63.05,1,boleto,1,55.36,479.0,sao paulo,sao paulo,2017-11-30,2017-11-16 21:31:55,11/08/2017 19:18:33,2017-11-07 09:35:32,delivered,2017-11-07 09:23:40,ribeirao preto,SP,9.0,,0,-14.0
sao paulo,SP,225,17,17,17,1.0,informatica_acessorios,5,,353.29,8,credit_card,1,12.69,38.4,sao paulo,sao paulo,2017-12-11,2017-12-02 21:08:47,11/22/2017 18:26:47,2017-11-20 16:47:01,delivered,2017-11-20 16:35:55,mogi das cruzes,SP,12.0,,0,-9.0
sao paulo,SP,550,20,13,21,1.0,eletroportateis,1,,276.44,3,credit_card,1,12.69,38.4,sao paulo,sao paulo,2018-08-30,2018-08-17 20:51:49,08/13/2018 14:00:00,2018-08-10 15:10:27,delivered,2018-08-10 14:54:25,sao paulo,SP,7.0,,0,-13.0
santos,SP,7175,50,22,40,1.0,brinquedos,4,,45.95,1,boleto,1,12.69,38.4,sao paulo,sao paulo,2018-02-16,2018-02-17 19:19:00,01/25/2018 18:46:57,2018-01-24 20:19:22,delivered,2018-01-24 20:07:10,araras,SP,23.0,,0,1.0
limeira,SP,300,16,2,20,3.0,relogios_presentes,4,,116.99,2,credit_card,1,11.85,49.95,sao paulo,sao paulo,2018-03-13,2018-03-12 23:56:17,02/21/2018 16:58:42,2018-02-20 07:15:29,delivered,2018-02-16 20:16:34,goiania,GO,24.0,,3,-1.0
santana de parnaiba,SP,350,19,22,17,2.0,brinquedos,5,,46.0,1,boleto,1,15.1,24.99,sao paulo,sao paulo,2018-02-22,2018-02-07 22:58:39,02/01/2018 18:48:34,2018-01-31 21:15:26,delivered,2018-01-31 21:04:47,sorriso,MT,7.0,,0,-15.0
curitiba,PR,650,19,20,15,4.0,moveis_decoracao,5,,23.23,1,voucher,2,16.79,31.9,sao paulo,sao paulo,2017-11-06,2017-10-18 19:32:50,10/13/2017 17:37:56,2017-10-13 10:28:15,delivered,2017-10-13 10:15:28,sao paulo,SP,5.0,,0,-19.0
cruzeiro,SP,424,25,10,19,3.0,informatica_acessorios,5,,119.18,1,credit_card,1,17.63,32.0,sao paulo,sao paulo,2017-12-08,2017-12-05 18:19:02,11/30/2017 22:37:03,2017-11-24 19:33:08,delivered,2017-11-24 15:54:35,rio de janeiro,RJ,11.0,,0,-3.0
sao paulo,SP,102,20,6,13,2.0,pet_shop,5,,32.13,1,boleto,1,27.26,70.0,são paulo,são paulo,2017-07-20,2017-07-12 19:59:22,06/19/2017 18:28:42,2017-06-17 03:48:11,delivered,2017-06-15 16:02:23,joinville,SC,27.0,,1,-8.0
ibitinga,SP,200,30,15,15,1.0,casa_conforto,5,,222.15,5,credit_card,1,8.88,59.99,sao paulo,sao paulo,2017-12-26,2017-12-13 17:35:03,12/04/2017 20:52:18,2017-12-01 11:31:59,delivered,2017-12-01 09:21:49,sao paulo,SP,12.0,,0,-13.0
diadema,SP,650,16,40,11,1.0,beleza_saude,4,,59.22,1,boleto,1,14.1,22.9,sao paulo,sao paulo,2018-02-15,2018-02-24 13:12:53,01/23/2018 22:57:46,2018-01-23 03:52:57,delivered,2018-01-21 13:28:36,vila velha,ES,33.0,,1,9.0
sao paulo,SP,400,21,7,15,7.0,papelaria,1,Entrega atrasada,204.81,1,boleto,1,11.62,49.9,são paulo,são paulo,2018-02-26,2018-02-06 21:56:52,02/05/2018 17:15:00,2018-02-01 14:55:28,delivered,2018-02-01 14:44:21,lages,SC,5.0,,0,-20.0
maringa,PR,200,16,11,11,2.0,relogios_presentes,4,,73.34,2,credit_card,1,28.63,989.0,sao paulo,sao paulo,2018-06-01,2018-05-15 14:15:31,04/27/2018 13:23:00,2018-04-26 22:55:14,delivered,2018-04-26 22:47:26,niteroi,RJ,18.0,,0,-17.0
santa maria,RS,400,16,28,16,2.0,moveis_decoracao,4,,131.03,1,credit_card,1,13.9,45.97,sao paulo,sao paulo,2018-08-15,2018-07-26 16:42:42,07/23/2018 10:09:00,2018-07-23 11:31:43,delivered,2018-07-22 10:28:14,aracaju,SE,4.0,,1,-20.0
brasilia,DF,2300,36,30,19,1.0,bebes,5,,57.69,3,credit_card,1,22.23,40.75,sao paulo,sao paulo,2017-05-24,2017-05-18 14:44:11,05/17/2017 15:49:59,2017-05-14 19:10:18,delivered,2017-05-14 19:00:05,nova iguacu,RJ,3.0,,0,-6.0
sorocaba,SP,400,20,17,17,2.0,esporte_lazer,5,,27.79,1,credit_card,1,12.19,99.9,sao paulo,sao paulo,2017-09-13,2017-08-29 19:41:49,08/18/2017 19:22:18,2017-08-16 03:26:11,delivered,2017-08-15 11:14:25,sao bernardo do campo,SP,14.0,,0,-15.0
sao jose do rio preto,SP,300,35,4,15,1.0,utilidades_domesticas,3,,224.45,1,boleto,1,13.82,99.9,sao paulo,sao paulo,2018-02-16,2018-01-31 17:08:35,01/30/2018 18:54:38,2018-01-30 04:31:29,delivered,2018-01-28 15:50:29,sao paulo,SP,3.0,,1,-16.0
mirassol,SP,150,32,20,20,2.0,beleza_saude,5,,135.6,1,credit_card,1,52.83,67.99,sao paulo,sao paulo,2018-06-14,2018-06-08 18:48:24,05/22/2018 13:15:00,2018-05-22 07:55:10,delivered,2018-05-21 13:31:41,pindamonhangaba,SP,18.0,,0,-6.0
osasco,SP,600,35,15,30,4.0,esporte_lazer,5,,76.08,7,credit_card,1,13.66,92.0,sao paulo,sao paulo,2018-03-07,2018-02-27 13:39:14,02/20/2018 19:54:53,2018-02-14 16:50:37,delivered,2018-02-14 16:38:58,porto alegre,RS,12.0,,0,-8.0
muriae,MG,10050,51,49,24,1.0,climatizacao,4,,67.14,1,credit_card,1,7.39,45.0,sao paulo,sao paulo,2018-03-14,2018-03-06 13:38:58,03/05/2018 20:55:04,2018-03-02 11:15:45,delivered,2018-03-02 11:04:18,valinhos,SP,4.0,,0,-8.0
sao paulo,SP,420,28,12,22,1.0,brinquedos,5,,137.97,1,boleto,1,13.71,99.0,sao paulo,sao paulo,2018-05-07,2018-04-24 19:28:56,04/19/2018 21:28:38,2018-04-17 17:10:42,delivered,2018-04-17 16:54:48,pindamonhangaba,SP,7.0,,0,-13.0
sao paulo,SP,200,16,2,11,3.0,relogios_presentes,1,Comprei 2 produtos ,68.12,1,boleto,1,12.84,57.2,são paulo,são paulo,2017-02-13,2017-01-16 15:18:08,01/11/2017 15:59:08,2017-01-07 03:44:28,delivered,2017-01-05 15:25:10,fortaleza,CE,10.0,,1,-28.0
canoas,RS,1200,35,3,30,1.0,cama_mesa_banho,3,,73.61,3,credit_card,1,16.39,89.99,sao paulo,sao paulo,2018-08-07,2018-07-23 15:51:06,07/18/2018 12:06:00,2018-07-17 04:31:53,delivered,2018-07-13 20:58:24,conselheiro lafaiete,MG,9.0,,3,-15.0
rio de janeiro,RJ,500,25,4,18,1.0,livros_tecnicos,4,,117.94,3,credit_card,1,13.71,29.9,sao paulo,sao paulo,2017-12-26,2018-01-03 19:24:57,11/28/2017 17:24:39,2017-11-28 07:59:26,delivered,2017-11-28 07:50:35,rio de janeiro,RJ,36.0,,0,8.0
sao bernardo do campo,SP,2250,55,12,35,6.0,brinquedos,4,,84.52,3,credit_card,1,18.27,24.9,sao paulo,sao paulo,2018-07-18,2018-06-13 20:41:21,06/07/2018 09:03:00,2018-06-06 22:12:13,delivered,2018-06-06 21:48:46,nova iguacu,RJ,6.0,,0,-35.0
sao jose do rio preto,SP,2300,40,10,30,1.0,moveis_decoracao,4,,138.84,8,credit_card,1,9.53,76.49,são paulo,são paulo,2017-09-06,2017-08-25 20:12:31,08/24/2017 16:13:41,2017-08-22 19:06:03,delivered,2017-08-22 18:53:15,sao paulo,SP,3.0,,0,-12.0
volta redonda,RJ,1500,20,30,30,1.0,cama_mesa_banho,4,,5.37,1,credit_card,1,14.33,103.9,sao paulo,sao paulo,2018-03-19,2018-03-14 00:58:46,03/06/2018 21:45:35,2018-03-02 02:15:27,delivered,2018-02-28 23:42:55,rio de janeiro,RJ,13.0,,1,-5.0
guarulhos,SP,250,22,10,15,1.0,esporte_lazer,5,,119.48,4,credit_card,1,98.77,550.0,sao paulo,sao paulo,2017-08-15,2017-07-28 21:10:50,07/27/2017 19:26:31,2017-07-27 11:25:23,delivered,2017-07-26 11:29:35,sao bernardo do campo,SP,2.0,,0,-18.0
sao paulo,SP,700,40,15,40,6.0,automotivo,5,,77.5,1,credit_card,1,21.09,149.99,sao paulo,sao paulo,2017-09-06,2017-08-10 15:08:35,08/07/2017 20:48:54,2017-08-06 23:55:16,delivered,2017-08-06 23:40:08,belo horizonte,MG,3.0,,0,-27.0
sao paulo,SP,300,20,30,20,1.0,moveis_decoracao,5,,84.05,1,boleto,1,21.15,32.99,sao paulo,sao paulo,2017-08-11,2017-07-31 13:35:52,07/18/2017 16:10:50,2017-07-16 09:25:08,delivered,2017-07-16 09:15:31,ipatinga,MG,15.0,,0,-11.0
sao paulo,SP,175,17,3,12,2.0,telefonia,5,,149.73,1,boleto,1,27.13,119.0,sao paulo,sao paulo,2018-09-04,2018-08-23 18:40:41,08/21/2018 19:21:00,2018-08-18 07:55:16,delivered,2018-08-17 07:59:51,sao bernardo do campo,SP,6.0,,0,-12.0
sao paulo,SP,3975,46,12,43,1.0,cama_mesa_banho,5,Muito Bom,93.8,1,boleto,1,11.85,35.9,são paulo,são paulo,2017-02-22,2017-02-08 14:47:25,01/27/2017 12:47:43,2017-01-26 16:35:22,delivered,2017-01-26 16:25:36,guarapuava,PR,12.0,,0,-14.0
santo andre/sao paulo,SP,18600,38,74,38,2.0,cool_stuff,2,,76.51,2,credit_card,1,17.53,89.0,sao paulo,sao paulo,2018-04-11,2018-04-03 20:42:52,03/20/2018 23:17:42,2018-03-16 14:10:57,delivered,2018-03-16 13:57:53,sao paulo,SP,18.0,,0,-8.0
ipe,RS,300,16,4,11,1.0,pet_shop,4,,121.6,1,boleto,1,16.66,146.99,sao paulo,sao paulo,2018-05-04,2018-04-19 23:31:32,04/18/2018 23:28:44,2018-04-18 10:11:00,delivered,2018-04-18 09:55:14,campinas,SP,1.0,,0,-15.0
sao paulo,SP,100,16,16,16,2.0,telefonia_fixa,5,,528.69,10,credit_card,1,19.59,50.0,sao paulo,sao paulo,2018-04-03,2018-03-31 14:18:36,03/12/2018 17:24:59,2018-03-11 22:28:09,delivered,2018-03-11 22:14:38,taguatinga,TO,19.0,,0,-3.0
messias targino,RN,200,16,2,11,1.0,fashion_bolsas_e_acessorios,5,,73.03,1,boleto,1,25.69,59.0,sao paulo,sao paulo,2017-12-28,2017-12-11 23:13:13,11/29/2017 19:56:49,2017-11-26 03:51:10,delivered,2017-11-26 03:42:06,tiangua,CE,15.0,,0,-17.0
petropolis,RJ,2550,20,40,25,1.0,beleza_saude,5,,70.0,2,credit_card,2,23.25,109.99,sao paulo,sao paulo,2018-07-17,2018-06-20 23:08:27,06/12/2018 11:04:00,2018-06-11 16:00:43,delivered,2018-06-11 15:32:06,itajuba,MG,9.0,,0,-27.0
sao paulo,SP,15050,60,25,60,1.0,utilidades_domesticas,5,,278.63,5,credit_card,1,16.56,38.9,sao paulo,sao paulo,2017-03-21,2017-02-15 18:51:40,02/03/2017 15:32:17,2017-02-02 23:35:17,delivered,2017-02-02 23:24:24,rio de janeiro,RJ,12.0,,0,-34.0
campinas,SP,1800,42,25,15,1.0,cool_stuff,5,,89.88,2,credit_card,1,19.76,109.9,sao paulo,sao paulo,2018-08-17,2018-08-08 13:48:22,08/03/2018 14:57:00,2018-08-02 20:50:19,delivered,2018-08-02 20:38:59,paranaiba,MS,5.0,,0,-9.0
sao paulo,SP,325,17,18,12,1.0,brinquedos,3,,117.38,1,boleto,1,66.63,259.99,são paulo,são paulo,2018-04-06,2018-03-29 16:19:02,03/27/2018 14:09:36,2018-03-25 16:55:50,delivered,2018-03-25 16:43:56,goiania,GO,3.0,,0,-8.0
curitiba,PR,9500,42,54,25,2.0,utilidades_domesticas,5,,180.47,3,credit_card,1,16.17,59.0,sao paulo,sao paulo,2018-08-08,2018-07-27 21:41:38,07/24/2018 15:45:00,2018-07-24 11:31:40,delivered,2018-07-22 20:04:02,sorocaba,SP,5.0,,1,-12.0
